Precision,Recall,TNR,NPV,F-Score
0.24034334763948498,0.5283018867924528,0.9123762376237624,0.9735868991019546,0.3303834808259587
0.2750373692077728,0.773109243697479,0.7519815903860905,0.9645785503443752,0.4057331863285556
